2025-09-17 01:31:47,433 | __main__ | INFO | STARTING JIT Market-Making Bot in Sniper Mode...
2025-09-17 01:43:21,637 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (159ms)
2025-09-17 01:43:21,638 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:21,638 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:21,638 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:21,983 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:21,984 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:22,058 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:22,133 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:22,272 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:24,527 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:25,306 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:25,310 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:25,311 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:25,314 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (330ms)
2025-09-17 01:43:25,314 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:25,315 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:25,317 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:25,482 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:25,484 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:25,616 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:25,686 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:25,883 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:26,912 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:27,510 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:27,511 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:27,511 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:27,511 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (141ms)
2025-09-17 01:43:27,511 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:27,512 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:27,512 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:27,662 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:27,664 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:27,762 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:27,837 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:27,996 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:30,747 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:31,345 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:31,346 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:31,346 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:31,347 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (142ms)
2025-09-17 01:43:31,347 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:31,347 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:31,347 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:31,511 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:31,513 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:31,619 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:31,738 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:31,807 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:32,831 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:33,469 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:33,470 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:33,470 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:33,471 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (196ms)
2025-09-17 01:43:33,471 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:33,472 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:33,472 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:33,808 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:33,810 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:33,939 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:34,078 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:34,307 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:35,330 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:36,105 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:36,106 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:36,107 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:36,107 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (340ms)
2025-09-17 01:43:36,108 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:36,108 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:36,108 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:36,255 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:36,257 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:36,349 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:36,423 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:36,517 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:37,577 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:38,221 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:38,222 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:38,222 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:38,222 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (143ms)
2025-09-17 01:43:38,222 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:38,223 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:38,223 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:38,387 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:38,388 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:38,519 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:38,654 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:38,743 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:40,376 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:41,051 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:41,052 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:41,053 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:41,054 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (158ms)
2025-09-17 01:43:41,054 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:41,054 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:41,055 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:41,210 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:41,212 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:41,387 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:41,468 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:41,605 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:44,332 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:44,884 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:44,886 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:44,886 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:44,886 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (142ms)
2025-09-17 01:43:44,886 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:44,887 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:44,887 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:45,046 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:45,048 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:45,145 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:45,233 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:45,461 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:46,508 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:47,282 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:47,283 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:47,283 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:47,283 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (347ms)
2025-09-17 01:43:47,284 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:47,284 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:47,285 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:47,621 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:47,622 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:47,826 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:47,926 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:47,995 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:51,285 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:43:52,032 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:52,032 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:43:52,033 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:43:52,033 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (341ms)
2025-09-17 01:43:52,033 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:43:52,034 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:43:52,034 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:43:52,178 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:43:52,180 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:43:52,367 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:52,500 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:43:52,742 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:00,805 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:01,609 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:01,609 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:01,610 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:01,610 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (389ms)
2025-09-17 01:44:01,610 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:01,610 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:01,611 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:01,967 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:01,970 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:02,828 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:03,071 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:03,263 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:04,288 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:04,882 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:04,883 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:04,883 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:04,884 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (155ms)
2025-09-17 01:44:04,884 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:04,884 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:04,884 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:05,044 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:05,045 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:05,234 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:05,373 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:05,444 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:06,487 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:07,042 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:07,043 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:07,043 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:07,044 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (156ms)
2025-09-17 01:44:07,044 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:07,044 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:07,044 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:07,203 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:07,206 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:07,283 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:07,426 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:07,531 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:08,574 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:09,324 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:09,326 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:09,326 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:09,327 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (334ms)
2025-09-17 01:44:09,327 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:09,327 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:09,328 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:09,477 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:09,478 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:09,594 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:09,779 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:09,910 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:10,941 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:11,652 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:11,653 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:11,653 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:11,654 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (334ms)
2025-09-17 01:44:11,655 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:11,655 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:11,655 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:11,805 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:11,806 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:12,017 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:12,256 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:12,429 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:14,988 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:15,731 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:15,732 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:15,732 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:15,733 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (335ms)
2025-09-17 01:44:15,733 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:15,733 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:15,733 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:15,885 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:15,887 | libs.drift.drivers.swift | INFO | Swift driver initialized: http://localhost:8787, retries=3, auction=True
2025-09-17 01:44:15,972 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:16,067 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:16,147 | httpx | INFO | HTTP Request: POST https://devnet.helius-rpc.com/?api-key=2728d54b-ce26-4696-bb4d-dc8170fcd494 "HTTP/1.1 200 OK"
2025-09-17 01:44:17,566 | libs.sidecar_validator | INFO | Validating sidecar at: http://localhost:8787/health
2025-09-17 01:44:18,103 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
2025-09-17 01:44:18,103 | libs.sidecar_validator | INFO | Sidecar mode: forward
2025-09-17 01:44:18,104 | libs.sidecar_validator | INFO | Forward base: https://swift.drift.trade
2025-09-17 01:44:18,104 | libs.sidecar_validator | INFO | Upstream Swift service healthy: status=200 (145ms)
2025-09-17 01:44:18,104 | libs.sidecar_validator | WARNING | Circuit breaker OPEN: 3/3 consecutive failures
2025-09-17 01:44:18,105 | libs.sidecar_validator | WARNING | Sidecar will return 503 for new orders
2025-09-17 01:44:18,105 | libs.sidecar_validator | INFO | Sidecar validation passed
2025-09-17 01:44:18,453 | httpx | INFO | HTTP Request: GET http://localhost:8787/health "HTTP/1.1 200 OK"
